C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_07_749.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_07_749.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_07_749.jpg, 0, 0.3587244, 0, 0.3571155
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_07_855.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_07_855.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_07_855.jpg, 0, 0.6761475, 0, 1.061676
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_07_956.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_07_956.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_07_956.jpg, 0, 0.978919, 0, 2.096545
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_062.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_062.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_062.jpg, 0, 1, 0, 3.271375
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_164.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_164.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_164.jpg, 0, 1, 0, 4.444063
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_271.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_271.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_271.jpg, -0.3625497, 1, 0, 5.806666
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_377.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_377.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_377.jpg, -0.06465214, 1, 0, 6.955888
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_484.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_484.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_484.jpg, 0, 1, 0, 8.089601
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_590.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_590.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_590.jpg, 0, 1, 0, 9.439447
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_690.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_690.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_690.jpg, -0.08670691, 1, 0, 10.55075
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_791.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_791.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_791.jpg, -0.3898215, 1, 0, 11.6935
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_894.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_894.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_894.jpg, -0.09964763, 1, 0, 12.62971
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_08_995.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_08_995.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_08_995.jpg, 0, 1, 0, 13.73365
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_098.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_098.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_098.jpg, -0.0236469, 1, 0, 14.85497
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_203.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_203.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_203.jpg, -0.3153843, 1, 0, 15.79376
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_308.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_308.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_308.jpg, -0.5353032, 1, 0, 16.91335
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_415.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_415.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_415.jpg, -0.2356887, 1, 0, 17.97357
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_523.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_523.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_523.jpg, 0, 1, 0, 19.00844
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_630.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_630.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_630.jpg, -0.1621959, 1, 0, 20.21568
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_734.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_734.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_734.jpg, -0.2183448, 1, 0, 21.14903
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_839.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_839.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_839.jpg, 0, 1, 0, 22.1531
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_09_945.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_09_945.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_09_945.jpg, 0, 1, 0, 23.1243
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_052.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_052.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_052.jpg, -0.3410535, 1, 0, 24.24135
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_160.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_160.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_160.jpg, -0.04248305, 1, 0, 25.20588
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_267.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_267.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_267.jpg, 0, 1, 0, 26.15477
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_370.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_370.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_370.jpg, -0.3075687, 1, 0, 27.24385
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_470.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_470.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_470.jpg, -0.007379994, 1, 0, 28.17682
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_569.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_569.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_569.jpg, -0.0900789, 1, 0, 29.09819
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_674.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_674.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_674.jpg, -0.3855753, 1, 0, 29.92764
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_776.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_776.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_776.jpg, -0.1246173, 1, 0, 30.19174
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_879.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_879.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_879.jpg, -0.3814626, 1, 0, 30.17364
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_10_987.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_10_987.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_10_987.jpg, -0.1330093, 1, 0, 30.19261
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_095.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_095.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_095.jpg, 0, 1, 0, 30.18971
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_199.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_199.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_199.jpg, 0, 1, 0, 30.19024
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_301.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_301.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_301.jpg, 0, 1, 0, 30.19034
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_409.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_409.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_409.jpg, 0, 1, 0, 30.1901
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_515.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_515.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_515.jpg, -0.3174441, 1, 0, 30.16833
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_624.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_624.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_624.jpg, -0.5614818, 1, 0, 30.14194
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_730.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_730.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_730.jpg, -0.210342, 1, 0, 30.19419
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_835.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_835.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_835.jpg, 0, 1, 0, 30.1879
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_11_942.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_11_942.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_11_942.jpg, -0.2919546, 1, 0, 30.17959
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_043.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_043.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_043.jpg, -0.006673502, 1, 0, 30.19003
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_150.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_150.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_150.jpg, 0, 1, 0, 30.19024
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_252.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_252.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_252.jpg, 0, 1, 0, 30.19023
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_352.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_352.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_352.jpg, 0.049809, 1, 0, 30.18967
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_458.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_458.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_458.jpg, 0.1710288, 1, 0, 30.18546
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_564.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_564.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_564.jpg, 0, 1, 0, 30.18986
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_668.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_668.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_668.jpg, -0.3121629, 1, 0, 30.16676
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_773.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_773.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_773.jpg, -0.3335181, 1, 0, 30.18153
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_880.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_880.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_880.jpg, -0.04034971, 1, 0, 30.18839
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_12_989.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_12_989.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_12_989.jpg, 0, 1, 0, 30.18923
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_090.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_090.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_090.jpg, 0.0881079, 1, 0, 30.18641
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_196.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_196.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_196.jpg, 0, 1, 0, 30.18988
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_296.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_296.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_296.jpg, 0, 1, 0, 30.19068
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_397.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_397.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_397.jpg, 0, 1, 0, 30.19011
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_499.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_499.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_499.jpg, 0.0784035, 1, 0, 30.18871
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_606.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_606.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_606.jpg, 0.3135081, 1, 0, 30.171
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_715.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_715.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_715.jpg, 0, 1, 0, 30.18878
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_815.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_815.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_815.jpg, 0, 1, 0, 30.19013
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_13_916.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_13_916.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_13_916.jpg, -0.2805807, 1, 0, 30.17084
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_021.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_021.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_021.jpg, -0.01527779, 1, 0, 30.19044
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_124.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_124.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_124.jpg, 0, 1, 0, 30.19006
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_224.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_224.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_224.jpg, 0, 1, 0, 30.19075
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_328.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_328.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_328.jpg, 0, 1, 0, 30.19065
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_430.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_430.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_430.jpg, -0.0557349, 1, 0, 30.18986
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_536.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_536.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_536.jpg, -0.2185206, 1, 0, 30.18282
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_645.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_645.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_645.jpg, 0, 1, 0, 30.18971
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_753.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_753.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_753.jpg, 0, 1, 0, 30.19029
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_854.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_854.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_854.jpg, 0, 1, 0, 30.19023
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_14_963.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_14_963.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_14_963.jpg, -0.0288186, 1, 0, 30.19011
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_15_066.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_15_066.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_15_066.jpg, -0.3181689, 1, 0, 30.16998
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_15_170.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_15_170.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_15_170.jpg, -0.05565116, 1, 0, 30.19095
C:\Users\Dell\Desktop\New folder\DrivingData\IMG\center_2021_01_16_16_23_15_274.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\left_2021_01_16_16_23_15_274.jpg, C:\Users\Dell\Desktop\New folder\DrivingData\IMG\right_2021_01_16_16_23_15_274.jpg, 0, 1, 0, 30.18991
